N,P,K,temperature,humidity,pH,rainfall,Total_NPK,Avg_NPK,NPK_Ratio,N_P_ratio,P_K_ratio,Temp_Humidity,Rainfall_Temp,pH_rainfall,N_rainfall,K_humidity,cat_Cash Crops,cat_Cereals & Grains,cat_Fiber Crops,cat_Fodder Crops,cat_Fruits,cat_Oilseeds,cat_Plantation Crops,cat_Pulses & Legumes,cat_Spices & Herbs,cat_Vegetables,label_encoded
48.55,31.33,58.94,20.98,87.38,6.5,174.0525,138.82,46.27333333333333,0.5319382053248602,1.5017012063099289,0.5226893560226894,1833.2323999999999,7.9186760691537765,1131.34125,8450.248875,5150.177199999999,1,0,0,0,0,0,0,0,0,0,25
70.43,35.94,70.68,23.83,50.88,6.34,82.22,177.05,59.01666666666667,0.6544322616614012,1.906605305901462,0.5013950892857142,1212.4704,3.311316955296013,521.2748,5790.7546,3596.1984000000007,0,0,0,0,1,0,0,0,0,0,146
75.65,56.2,57.66,21.6,66.71,6.98,61.45,189.51000000000002,63.17000000000001,0.6586278948284869,1.3225524475524475,0.9580634162973066,1440.936,2.7190265486725664,428.92100000000005,4648.692500000001,3846.4985999999994,0,0,0,0,0,0,0,0,0,1,128
84.14,39.85,46.47,13.63,57.32,6.82,59.61,170.46,56.82,0.9635822262940907,2.0597307221542227,0.8394775647777544,781.2716,4.0745044429254955,406.5402,5015.5854,2663.6603999999998,0,1,0,0,0,0,0,0,0,0,142
92.34,66.5,100.65,16.97,60.5,7.0,73.56,259.49,86.49666666666667,0.5491525423728814,1.368,0.6542056074766355,1026.685,4.093489148580969,514.9200000000001,6792.530400000001,6089.325000000001,0,0,0,0,0,0,0,0,0,1,7
112.47,56.42,88.65,20.73,60.18,6.83,68.4,257.53999999999996,85.84666666666665,0.7699733004723763,1.9587251828631138,0.6293363078639153,1247.5314,3.1477220432581685,467.172,7692.948,5334.957,0,0,0,0,0,0,0,0,0,1,6
89.96,65.54,69.73,23.3,67.17,6.23,77.76,225.23000000000002,75.07666666666667,0.6601599765172084,1.3519687406071534,0.9266223667467836,1565.0610000000001,3.2,484.44480000000004,6995.2896,4683.7641,0,0,0,0,0,0,0,0,0,1,19
71.43,44.32,79.55,14.62,59.89,6.11,102.61,195.3,65.10000000000001,0.5720349163129655,1.5761253309797,0.5502172563625077,875.5917999999999,6.569142125480154,626.9471,7329.4323,4764.2495,0,0,0,0,1,0,0,0,0,0,110
99.38,72.18,115.44,25.05,62.02,6.27,78.73,287.0,95.66666666666667,0.5268794401442053,1.3580213172998086,0.6198900721401581,1553.601,3.0222648752399235,493.6371,7824.1874,7159.5888,0,0,0,0,0,0,0,0,0,1,141
47.65,25.65,54.52,28.66,80.28,5.75,174.0525,127.82,42.60666666666666,0.5870395466305285,1.7879924953095685,0.4619956772334293,2300.8248,5.868256911665543,1000.8018750000001,8293.601625,4376.8656,1,0,0,0,0,0,0,0,0,0,120
68.92,42.54,59.49,25.29,83.48,6.02,174.0525,170.95000000000002,56.98333333333334,0.6689313792099388,1.5829122645842904,0.703256736650686,2111.2092000000002,6.620483073411944,1047.79605,11995.6983,4966.225200000001,1,0,0,0,0,0,0,0,0,0,16
41.7,29.19,33.21,20.78,48.78,7.57,43.39,104.1,34.699999999999996,0.6577287066246057,1.3812520702219278,0.8532592809120141,1013.6484,1.9921946740128558,328.4623,1809.363,1619.9838,0,0,0,0,0,0,0,0,1,0,46
95.17,53.16,75.35,14.53,72.51,7.36,69.38,223.67999999999998,74.55999999999999,0.7348467299822408,1.7572008862629247,0.6962671905697446,1053.5703,4.467482292337412,510.6368,6602.8946,5463.6285,0,0,0,0,0,0,0,0,1,0,30
70.29,40.33,83.09,18.87,77.85,6.7,159.05,193.71,64.57000000000001,0.5649413277608102,1.7007016694894752,0.479605184920918,1469.0294999999999,8.004529441368899,1065.635,11179.624500000002,6468.5565,0,0,0,0,1,0,0,0,0,0,102
63.33,42.23,90.21,14.2,73.99,5.92,84.38,195.76999999999998,65.25666666666666,0.4745953237410072,1.4649548924358085,0.4629974783466725,1050.658,5.551315789473684,499.52959999999996,5343.7854,6674.637899999999,0,0,0,0,1,0,0,0,0,0,117
24.46,27.5,32.02,27.33,46.5,7.71,41.33,83.98,27.993333333333336,0.4041639127561137,0.8582456140350877,0.8328285887341005,1270.845,1.458877515001765,318.6543,1010.9318,1488.93,0,0,0,0,0,0,1,0,0,0,91
60.18,34.96,84.19,14.68,62.22,6.76,48.25,179.32999999999998,59.776666666666664,0.5008739076154807,1.6735261401557286,0.41037680478929456,913.3896,3.077168367346939,326.17,2903.685,5238.3018,0,0,0,0,0,0,0,0,0,1,144
38.49,30.94,49.09,26.35,75.55,6.56,174.0525,118.52000000000001,39.50666666666667,0.47500925583117365,1.2050720100187853,0.6176881613096427,1990.7425,6.363893967093236,1141.7844,6699.2807250000005,3708.7495,1,0,0,0,0,0,0,0,0,0,36
109.35,48.86,96.34,19.33,57.97,7.08,65.99,254.54999999999998,84.85,0.7479480164158687,2.193140794223827,0.5019519211012944,1120.5601,3.2459419576979833,467.20919999999995,7216.0064999999995,5584.8298,0,0,0,0,0,0,0,0,0,1,6
39.43,30.92,57.71,29.7,73.73,5.49,174.0525,128.06,42.68666666666667,0.4399196697534308,1.2352756892230576,0.5266564469425993,2189.781,5.669462540716613,955.5482250000001,6862.890075,4254.9583,1,0,0,0,0,0,0,0,0,0,120
129.36,74.86,137.375,26.39,85.32,5.98,174.0525,341.595,113.86500000000001,0.606654629868455,1.7052465067229108,0.5409936766034327,2251.5948,6.35460021905805,1040.8339500000002,22515.431400000005,11720.835,0,0,0,0,0,0,1,0,0,0,95
29.47,42.39,45.23,31.34,48.41,7.729999999999999,51.49,117.09,39.03,0.33254344391785146,0.6791887531689329,0.9169370538611292,1517.1694,1.5921459492888064,398.01769999999993,1517.4103,2189.5842999999995,0,0,0,0,0,0,0,0,0,1,37
112.05,63.23,81.44,22.04,53.44,6.58,79.82,256.72,85.57333333333334,0.769204366032814,1.7445119103222795,0.7669820475497331,1177.8175999999999,3.464409722222222,525.2156,8943.830999999998,4352.1536,0,1,0,0,0,0,0,0,0,0,79
25.53,32.23,32.66,30.05,43.62,6.27,33.96,90.41999999999999,30.139999999999997,0.387463955076643,0.7682816731868795,0.9575163398692811,1310.781,1.093719806763285,212.92919999999998,866.9988000000001,1424.6291999999999,0,0,0,0,0,0,0,1,0,0,86
88.65,42.43,43.97,27.02,67.31,7.0,98.45,175.05,58.35,1.0143020594965675,2.041215749481925,0.9435179008227708,1818.7162,3.5135617416131337,689.15,8727.5925,2959.6207,0,0,1,0,0,0,0,0,0,0,68
62.0,36.0,95.35,21.08,70.54,6.67,89.36,193.35,64.45,0.4684548545523234,1.6756756756756757,0.3736377789309808,1486.9832000000001,4.047101449275362,596.0312,5540.32,6725.9890000000005,0,0,0,0,1,0,0,0,0,0,72
25.5,37.0,36.63,32.42,48.48,7.729999999999999,46.3,99.13,33.04333333333333,0.34168564920273353,0.6710526315789473,0.9832580387988307,1571.7216,1.3853979652902453,357.8989999999999,1180.6499999999999,1775.8224,0,0,0,0,0,0,0,0,0,1,37
55.84,40.28,55.94,14.44,58.24,6.47,55.75,152.06,50.68666666666667,0.5743674141123226,1.3527131782945736,0.7074113101510362,840.9856,3.6107512953367875,360.7025,3113.0800000000004,3257.9456,0,0,0,0,0,0,0,0,0,1,115
60.6,40.99,72.99,31.87,69.75,6.55,85.05,174.57999999999998,58.19333333333333,0.5270481822925727,1.443200762086211,0.5539937829436411,2222.9325,2.587465774262245,557.0775,5154.03,5091.0525,0,0,0,0,0,0,0,0,0,1,119
58.25,32.65,38.91,23.6,63.16,6.59,58.82,129.81,43.27,0.8027839029768468,1.7310549777117386,0.8180907040841895,1490.576,2.3910569105691057,387.6238,3426.265,2457.5555999999997,0,1,0,0,0,0,0,0,0,0,2
87.51,41.35,48.17,31.65,47.74,6.93,51.83,177.03000000000003,59.01000000000001,0.9667476800707026,2.0663518299881938,0.8409599349196665,1510.971,1.5874425727411945,359.1819,4535.6433,2299.6358,0,0,0,1,0,0,0,0,0,0,130
43.32,35.42,47.33,36.33,51.71,6.59,42.47,126.07000000000001,42.02333333333333,0.5172537313432836,1.1894563426688631,0.7328781295261743,1878.6243,1.1376908652558264,279.8773,1839.8003999999999,2447.4343,0,0,1,0,0,0,0,0,0,0,125
17.85,52.11,42.98,12.11,48.48,6.53,41.16,112.94,37.64666666666667,0.18576334686231658,0.33609489738279047,1.184856753069577,587.0927999999999,3.1395881006864985,268.77479999999997,734.706,2083.6703999999995,0,0,0,0,0,0,0,1,0,0,54
71.0,47.01,83.94,26.57,65.8,7.11,120.78,201.95,67.31666666666666,0.5380826070481244,1.4788585711310145,0.5534494937603014,1748.306,4.380848748639826,858.7458,8575.38,5523.2519999999995,0,0,0,0,1,0,0,0,0,0,99
67.96,56.48,71.2,12.88,72.56,6.0,74.46,195.64,65.21333333333332,0.5281317998134908,1.1823242867084203,0.7822714681440442,934.5728,5.364553314121037,446.76,5060.301599999999,5166.272,0,0,0,0,1,0,0,0,0,0,129
18.34,48.72,42.05,21.55,63.54,6.16,73.99,109.11,36.37,0.19984744469870327,0.3688656476267096,1.1317073170731708,1369.287,3.281152993348115,455.7784,1356.9766,2671.857,0,0,0,0,0,0,0,1,0,0,121
48.08,33.9,40.87,22.12,62.36,6.33,62.71,122.85,40.949999999999996,0.6345519334829088,1.377650429799427,0.809648913303081,1379.4032,2.712370242214533,396.9543,3015.0968,2548.6531999999997,0,0,0,0,0,0,0,0,1,0,48
106.5,45.15,72.5,28.1,72.65,6.67,114.87,224.15,74.71666666666667,0.8975979772439949,2.307692307692308,0.6142857142857142,2041.4650000000004,3.947422680412371,766.1829,12233.655,5267.125,0,0,0,1,0,0,0,0,0,0,90
107.61,66.62,110.94,14.16,65.09,6.45,67.04,285.17,95.05666666666667,0.6026545698924731,1.5913930789707187,0.5951402537073432,921.6744000000001,4.422163588390502,432.4080000000001,7214.174400000001,7221.0846,0,0,0,0,0,0,0,0,0,1,29
22.0,44.78,38.45,26.76,61.7,6.2,77.1,105.23,35.07666666666667,0.26118959990502194,0.4805591961555264,1.1351077313054498,1651.092,2.7773775216138326,478.02,1696.1999999999998,2372.3650000000002,0,0,0,0,0,0,0,1,0,0,75
130.49874999999997,53.05,97.75,31.52,72.53,7.29,174.0525,281.29875,93.76625,0.8596755599472988,2.4144079555966695,0.5372151898734177,2286.1456,5.352167896678968,1268.842725,22713.633684374996,7089.8075,1,0,0,0,0,0,0,0,0,0,131
114.09,47.29,85.82,18.22,57.55,7.21,59.49,247.2,82.39999999999999,0.8507195585713222,2.3626009525781737,0.5446901635567842,1048.561,3.0952133194588973,428.9229,6787.2141,4938.941,0,0,0,0,0,0,0,0,0,1,6
82.1,47.08,49.09,18.05,59.03,6.39,53.28,178.27,59.42333333333334,0.8449109807553771,1.7075707154742097,0.9399081653024555,1065.4915,2.796850393700787,340.4592,4374.288,2897.7827,0,0,0,0,0,1,0,0,0,0,89
32.62,59.31,71.75,27.44,66.65,6.68,105.33,163.68,54.56,0.24700893533242463,0.5408721605040623,0.8152577319587629,1828.8760000000002,3.7035864978902953,703.6043999999999,3435.8646,4782.137500000001,0,0,0,0,0,0,0,1,0,0,127
84.55,32.82,106.05,27.41,77.65,5.83,164.88,223.42000000000002,74.47333333333334,0.6044898834632157,2.5,0.3065857076132648,2128.3865,5.803590285110876,961.2504,13940.604,8234.782500000001,0,0,0,0,0,0,0,0,0,1,137
114.76,45.22,71.21,29.2,76.82,6.31,85.99,231.19,77.06333333333333,0.977263050327855,2.482907832107313,0.626229054147625,2243.144,2.8473509933774834,542.5968999999999,9868.2124,5470.352199999999,0,0,0,1,0,0,0,0,0,0,90
90.4,58.05,76.74,23.66,66.53,6.75,77.84,225.19,75.06333333333333,0.665733853744753,1.530906011854361,0.7467198353485979,1574.0998,3.156528791565288,525.4200000000001,7036.736000000001,5105.5122,0,0,0,0,0,0,0,0,1,0,34
72.86,46.47,69.14,29.96,65.77,6.82,91.98,188.47,62.82333333333333,0.6248177686304777,1.5348641247103434,0.6625320786997434,1970.4692,2.9709302325581395,627.3036000000001,6701.6628,4547.337799999999,0,0,0,0,1,0,0,0,0,0,88
64.56,47.67,63.73,16.44,60.87,6.73,70.15,175.96,58.653333333333336,0.5743772241992883,1.3264844873638792,0.7364436891704003,1000.7028,4.022362385321101,472.1095000000001,4528.884000000001,3879.2450999999996,0,0,0,0,0,0,0,0,0,1,74
64.5,53.63,69.96,14.5,59.86,6.98,120.57,188.08999999999997,62.69666666666666,0.5176980496026968,1.1806699615595826,0.7557779030439685,867.97,7.7787096774193545,841.5786,7776.764999999999,4187.8056,0,0,0,0,1,0,0,0,0,0,105
86.15,70.8,64.21,17.56,57.46,6.47,89.58,221.15999999999997,73.71999999999998,0.6334093081391075,1.1998607242339834,1.085723048612176,1008.9975999999999,4.826508620689656,579.5826,7717.317,3689.5065999999997,0,0,0,0,0,1,0,0,0,0,132
98.58,55.53,64.31,10.99,61.3,6.61,39.97,218.42000000000002,72.80666666666667,0.8157894736842105,1.7438528215107023,0.8502526412494258,673.687,3.3336113427856544,264.2017,3940.2426,3942.203,0,0,0,0,0,0,0,0,0,1,67
56.02,38.67,47.82,29.22,55.89,5.94,91.38,142.51,47.50333333333333,0.6403017487712881,1.4121502394756744,0.7920934043424827,1633.1058,3.023825281270682,542.7972,5119.1076,2672.6598,0,0,0,0,0,1,0,0,0,0,28
106.13,36.86,84.13,25.14,74.66,5.8,118.84,227.12,75.70666666666666,0.8699893433888024,2.8032223983095617,0.4329848467050394,1876.9524,4.546289211935731,689.272,12612.4892,6281.145799999999,0,0,0,1,0,0,0,0,0,0,90
101.81,44.45,48.68,17.23,49.48,6.79,77.61,194.94,64.98,1.0815892914055032,2.24004400440044,0.8947262479871176,852.5404,4.257268239166209,526.9719,7901.4741,2408.6864,0,1,0,0,0,0,0,0,0,0,147
67.79,38.14,57.64,23.33,61.74,6.6,109.5,163.57,54.52333333333333,0.7004546393883034,1.7319877363311191,0.6504092769440655,1440.3942,4.500616522811344,722.6999999999999,7423.005000000001,3558.6936,0,0,0,0,1,0,0,0,0,0,87
75.15,48.51,90.41,26.22,64.35,6.3,113.53,214.07,71.35666666666667,0.5370926243567754,1.5178751767319736,0.5306859205776173,1687.2569999999998,4.170830271858928,715.239,8531.7795,5817.883499999999,0,0,0,0,1,0,0,0,0,0,99
70.66,46.2,88.67,24.39,72.26,6.14,123.14,205.53,68.51,0.5200559358210053,1.4970338983050846,0.5152224824355972,1762.4214000000002,4.849940921622686,756.0795999999999,8701.0724,6407.2942,0,0,0,0,1,0,0,0,0,0,78
66.56,25.94,67.29,19.51,68.18,6.82,121.29,159.79000000000002,53.26333333333334,0.706356786586013,2.4706755753526353,0.37985063698931026,1330.1918000000003,5.913700633837152,827.1978,8073.062400000001,4587.832200000001,0,0,0,0,1,0,0,0,0,0,87
53.86,36.07,40.93,16.76,63.74,6.4,71.74,130.86,43.620000000000005,0.6905128205128205,1.4529268950633936,0.8602432625804913,1068.2824,4.039414414414414,459.13599999999997,3863.9163999999996,2608.8782,0,0,0,0,0,0,0,0,1,0,42
90.6,54.3,79.66,25.83,60.21,6.53,62.92,224.55999999999997,74.85333333333332,0.6713100177830469,1.6383363471971066,0.6731961319117282,1555.2242999999999,2.345136041744316,410.86760000000004,5700.552,4796.3286,0,0,0,0,0,0,0,0,1,0,34
51.28,27.91,49.58,25.02,48.57,7.45,57.02,128.76999999999998,42.923333333333325,0.6533316346031343,1.773780698720166,0.5517991300909451,1215.2214,2.1913912375096083,424.79900000000004,2923.9856000000004,2408.1005999999998,0,0,0,0,1,0,0,0,0,0,97
81.67,44.28,41.97,26.15,77.25,7.54,174.0525,167.92000000000002,55.973333333333336,0.9360458452722064,1.8036660777385158,1.0304863858505935,2020.0874999999999,6.410773480662984,1312.3558500000001,14214.867675000001,3242.1825,1,0,0,0,0,0,0,0,0,0,66
48.3,36.39,41.11,27.67,79.97,6.06,174.0525,125.8,41.93333333333333,0.6152866242038216,1.2917892484621556,0.8641652814058419,2212.7699000000002,6.0708929194279735,1054.75815,8406.73575,3287.5667,1,0,0,0,0,0,0,0,0,0,93
102.26,63.29,73.69,25.65,67.35,6.78,88.21,239.24,79.74666666666667,0.7411219017248878,1.59060507077306,0.8473691257196412,1727.5274999999997,3.3099437148217636,598.0638,9020.3546,4963.0215,0,0,0,0,0,0,0,0,1,0,34
42.64,39.31,56.75,26.6,46.73,6.44,76.08,138.7,46.23333333333333,0.4393158870801566,1.0578020342346812,0.6806926406926407,1243.018,2.7565217391304344,489.9552,3244.0512,2651.9275,0,0,0,0,1,0,0,0,0,0,55
91.97,58.84,56.44,25.03,56.29,6.78,69.24,207.25,69.08333333333333,0.7909356725146198,1.5369318181818181,1.0243732590529249,1408.9387000000002,2.6600076834421817,469.4472,6368.002799999999,3177.0076,0,0,1,0,0,0,0,0,0,0,64
59.61,43.58,61.31,26.91,81.38,6.46,174.0525,164.5,54.833333333333336,0.5629426763622627,1.3371467025572006,0.6994061948322902,2189.9357999999997,6.236205661053386,1124.37915,10375.269525,4989.4078,1,0,0,0,0,0,0,0,0,0,16
116.43,62.78,81.66,21.59,55.58,6.5,80.53,260.87,86.95666666666666,0.8005363036303631,1.8254938852304798,0.759496733607549,1199.9722,3.5648517042939356,523.445,9376.1079,4538.6628,0,0,0,0,0,0,0,0,0,1,133
81.46,52.12,100.83,19.36,72.45,6.8,103.12,234.40999999999997,78.13666666666666,0.5291328353361481,1.5335090361445782,0.5118334479033684,1402.632,5.06483300589391,701.216,8400.1552,7305.1335,0,0,0,0,1,0,0,0,0,0,69
41.36,41.97,41.3,31.13,59.91,6.59,70.07,124.63,41.54333333333333,0.49080337011985287,0.962531999069118,0.9921985815602837,1864.9982999999997,2.1808278867102397,461.76129999999995,2898.0951999999997,2474.283,0,0,0,0,1,0,0,0,0,0,49
46.82,36.49,53.11,14.4,75.23,6.78,67.1,136.42000000000002,45.473333333333336,0.5167770419426049,1.2488663643638303,0.6743670301238219,1083.3120000000001,4.357142857142857,454.938,3141.622,3995.4653000000003,0,0,0,0,1,0,0,0,0,0,59
84.47,43.46,42.48,10.09,59.14,6.3,72.07,170.41,56.803333333333335,0.9715896020243846,1.8999100314889787,0.9995400183992641,596.7225999999999,6.498647430117222,454.04099999999994,6087.7528999999995,2512.2672,0,1,0,0,0,0,0,0,0,0,94
45.14,29.89,34.02,21.1,47.92,7.06,46.01,109.05000000000001,36.35,0.695424433831459,1.4613143412107479,0.8535122786978868,1011.1120000000001,2.0819004524886875,324.83059999999995,2076.8914,1630.2384000000002,0,0,0,0,0,0,0,0,1,0,0
55.84,34.23,95.3,28.08,62.27,5.95,91.89,185.37,61.79,0.4277943767716234,1.5850127732046553,0.3554517133956386,1748.5416,3.15990371389271,546.7455,5131.1376,5934.331,0,0,0,0,0,0,0,0,0,1,134
67.85,53.05,75.69,10.16,72.01,5.88,58.4,196.58999999999997,65.52999999999999,0.5229690149529828,1.2553191489361701,0.6917459903507628,731.6216000000001,5.232974910394265,343.392,3962.4399999999996,5450.436900000001,0,0,0,0,1,0,0,0,0,0,129
81.55,39.97,67.8,31.4,81.37,6.8,165.75,189.32,63.10666666666666,0.7497471729337133,1.99048083963876,0.5809593023255814,2555.018,5.115740740740741,1127.1,13516.9125,5516.886,0,0,0,0,1,0,0,0,0,0,77
87.55,50.62,90.15,28.72,65.47,7.0,126.2,228.32,76.10666666666667,0.6175495520914156,1.6960480433940333,0.5553483269336258,1880.2984,4.2462987886944825,883.4,11048.81,5902.1205,0,0,0,0,1,0,0,0,0,0,100
50.49,31.87,34.57,26.96,62.79,6.74,96.29,116.93,38.97666666666667,0.7486654804270463,1.536051110435047,0.8959797582232218,1692.8184,3.443848354792561,648.9946000000001,4861.682100000001,2170.6503,0,0,0,0,0,0,1,0,0,0,27
53.73,27.31,43.06,24.0,45.83,6.44,65.73,124.1,41.36666666666667,0.7528373266078183,1.8979159307665137,0.6198365864729913,1099.92,2.6292,423.30120000000005,3531.6729,1973.4398,0,0,0,0,1,0,0,0,0,0,97
68.87,60.79,68.23,19.9,66.19,6.8,62.35,197.89,65.96333333333332,0.5296877403476388,1.1145816475157793,0.8780875343059367,1317.1809999999998,2.983253588516747,423.98,4294.0445,4516.1437000000005,0,0,0,0,0,0,0,0,0,1,98
98.46,64.18,59.52,26.38,45.2,6.61,84.75,222.16,74.05333333333333,0.7895749799518844,1.510586069346425,1.060475875743556,1192.376,3.095325054784514,560.1975,8344.484999999999,2690.304,1,0,0,0,0,0,0,0,0,0,43
54.32,43.79,60.05,14.03,61.4,6.59,58.66,158.16,52.72,0.5181228538725677,1.2127707077472651,0.7172809172809173,861.4419999999999,3.9028609447771125,386.5694,3186.4112,3687.0699999999997,0,0,0,0,0,0,0,0,0,1,115
76.28,37.95,43.98,15.65,56.83,6.03,67.84,158.21,52.73666666666667,0.9198118895453997,1.9584082156611038,0.8437083148065808,889.3895,4.074474474474475,409.07520000000005,5174.8352,2499.3833999999997,0,0,0,0,0,1,0,0,0,0,89
63.01,41.47,68.11,28.72,70.7,6.65,92.92,172.58999999999997,57.529999999999994,0.5698137095315609,1.4836355074170002,0.6000578787440313,2030.504,3.126514131897712,617.918,5854.8892,4815.377,0,0,0,0,0,0,0,0,0,1,119
58.88,41.91,41.0,16.82,50.49,6.74,52.03,141.79,47.26333333333333,0.7017042068883328,1.3721743183407134,0.9978571428571428,849.2418,2.919753086419753,350.6822,3063.5264,2070.09,0,0,1,0,0,0,0,0,0,0,56
31.35,50.51,50.98,18.49,44.96,6.62,64.65,132.84,44.28,0.30588350082934923,0.6086196854979616,0.9717198922662563,831.3104,3.31708568496665,427.98300000000006,2026.7775000000004,2292.0607999999997,0,0,0,0,0,0,0,1,0,0,33
79.03,55.33,104.49,21.27,74.11,6.8,115.76,238.85000000000002,79.61666666666667,0.4914189777390872,1.402982424995562,0.5245046923879041,1576.3197,5.198024247867086,787.168,9148.5128,7743.7539,0,0,0,0,1,0,0,0,0,0,69
67.02,44.48,68.35,32.35,74.47,6.53,86.68,179.85,59.949999999999996,0.5887727312659229,1.4736147757255937,0.6413842826243692,2409.1045,2.5991004497751127,566.0204000000001,5809.2936,5090.0244999999995,0,0,0,0,0,0,0,0,0,1,119
68.19,37.43,44.13,15.15,49.95,6.79,60.89,149.75,49.916666666666664,0.8259447674418604,1.7743950039032006,0.8293817859516951,756.7425000000001,3.770278637770898,413.4431,4152.0891,2204.2935,0,0,0,0,0,1,0,0,0,0,76
87.43,67.67,65.42,19.06,65.14,6.69,64.63,220.52000000000004,73.50666666666667,0.6520247594898949,1.273190621814475,1.0188196326407708,1241.5683999999999,3.2218344965104686,432.3747,5650.6009,4261.4588,0,0,0,0,0,0,0,0,0,1,98
43.09,30.92,37.04,14.42,49.73,7.729999999999999,42.38,111.05000000000001,37.01666666666667,0.6248549883990719,1.349937343358396,0.8128286014721346,717.1066,2.748378728923476,327.59739999999994,1826.1542000000002,1841.9991999999997,0,0,0,0,0,0,0,0,1,0,0
49.43,42.52,91.88,21.87,68.43,6.61,90.12,183.82999999999998,61.276666666666664,0.3650664697193501,1.1357996323529411,0.4577950043066323,1496.5641000000003,3.940533449934412,595.6932,4454.631600000001,6287.348400000001,0,0,0,0,1,0,0,0,0,0,72
56.59,39.33,89.95,22.19,58.97,6.27,98.14,185.87,61.95666666666667,0.43437212158428,1.4031738160178528,0.43243540406816927,1308.5443,4.231996550237171,615.3378,5553.7426000000005,5304.3515,0,0,0,0,1,0,0,0,0,0,72
39.9,24.92,69.32,9.58,68.28,5.49,82.61,134.14,44.71333333333333,0.41894162116757666,1.5393518518518516,0.3543799772468715,654.1224,7.8081285444234405,453.5289,3296.1389999999997,4733.169599999999,0,0,0,0,1,0,0,0,0,0,17
94.37,56.99,74.89,14.13,66.9,6.53,48.47,226.25,75.41666666666667,0.7101896447922939,1.6273495430246594,0.750955330083015,945.2970000000001,3.2035690680766686,316.5091,4574.1139,5010.1410000000005,0,0,0,0,0,0,0,0,0,1,67
61.47,39.6,31.23,18.27,45.88,6.57,57.63,132.29999999999998,44.099999999999994,0.8557705693999722,1.514039408866995,1.228668941979522,838.2276,2.990659055526726,378.62910000000005,3542.5161000000003,1432.8324,0,0,1,0,0,0,0,0,0,0,56
77.93,64.8,66.7,17.8,61.07,6.64,71.6,209.43,69.81,0.5881509433962264,1.1843465045592707,0.9571639586410634,1087.046,3.808510638297872,475.4239999999999,5579.7880000000005,4073.369,0,0,0,0,0,0,0,0,0,1,98
21.75,60.33,61.57,29.52,63.17,6.45,88.55,143.65,47.88333333333333,0.17697314890154597,0.3546388390673406,0.9642000958926003,1864.7784,2.9013761467889907,571.1475,1925.9624999999999,3889.3769,0,0,0,0,0,0,0,1,0,0,104
80.33,37.12,37.26,13.03,57.9,6.24,64.95,154.70999999999998,51.56999999999999,1.065667285752189,2.107292759706191,0.9702038682697334,754.4369999999999,4.62936564504633,405.288,5217.4335,2157.354,0,1,0,0,0,0,0,0,0,0,122
81.29,54.69,84.62,25.76,59.7,6.64,108.38,220.60000000000002,73.53333333333335,0.5793599885966788,1.4596875561142038,0.6387526278906797,1537.872,4.050074738415545,719.6432,8810.2102,5051.814,0,0,0,0,1,0,0,0,0,0,100
83.09,49.39,80.99,16.87,65.59,6.69,54.78,213.47000000000003,71.15666666666668,0.6324402496574821,1.6489382814050408,0.6023905354311502,1106.5033,3.0654728595411305,366.4782,4551.6702000000005,5312.1341,0,0,0,0,0,0,0,0,0,1,70
55.56,41.52,70.17,22.23,63.25,6.78,115.32,167.25,55.75,0.49303398704410334,1.3066792097836313,0.583391878600534,1406.0475000000001,4.964270340077485,781.8696,6407.1792,4438.2525000000005,0,0,0,0,1,0,0,0,0,0,107
74.24,48.33,90.79,20.56,83.87,5.68,174.0525,213.36,71.12,0.5298315729374821,1.50496655179404,0.5265279442205033,1724.3672,8.07293599257885,988.6182,12921.6576,7614.557300000001,0,0,0,0,0,0,1,0,0,0,38
75.94,43.28,81.6,16.59,66.19,6.41,83.64,200.82,66.94,0.6032729583730537,1.7149954832881662,0.5239709443099274,1098.0920999999998,4.754974417282547,536.1324,6351.6215999999995,5401.103999999999,0,0,0,0,0,0,0,0,0,1,135
102.27,59.42,48.63,25.25,46.78,6.74,92.7,210.32,70.10666666666667,0.9378266850068775,1.692651439920556,1.1972597219423735,1181.195,3.5314285714285716,624.798,9480.429,2274.9114,1,0,0,0,0,0,0,0,0,0,43
56.72,39.41,48.34,25.28,84.28,6.5,174.0525,144.47,48.156666666666666,0.6390985915492957,1.4036129670873547,0.7987434130522901,2130.5984000000003,6.623002283105023,1131.34125,9872.257800000001,4074.0952,1,0,0,0,0,0,0,0,0,0,145
51.8,30.99,39.87,27.53,42.05,6.47,55.59,122.66,40.88666666666666,0.720846089618703,1.6192560175054704,0.7582578908735014,1157.6365,1.9484752891692956,359.6673,2879.562,1676.5334999999998,0,0,0,0,1,0,0,0,0,0,97
52.93,30.64,31.89,23.36,69.89,7.03,77.7,115.46,38.486666666666665,0.8331496930583976,1.672882427307206,0.9315901489814533,1632.6304,3.189655172413793,546.231,4112.661,2228.7921,0,0,0,0,0,1,0,0,0,0,92
22.49,37.48,35.23,35.17,51.1,6.24,61.13,95.19999999999999,31.73333333333333,0.30511463844797176,0.5844594594594594,1.0345017940932928,1797.1870000000001,1.6900746474979265,381.45120000000003,1374.8137,1800.253,0,0,0,0,0,0,0,1,0,0,44
41.13,31.89,63.64,13.69,70.76,6.74,63.63,136.66000000000003,45.55333333333334,0.4260851548741324,1.250532076619033,0.4933477722772277,968.7044000000001,4.331518039482641,428.86620000000005,2617.1019,4503.1664,0,0,0,0,1,0,0,0,0,0,59
